"No.","Time","Source","Destination","Protocol","Length","Info"
"1014","2019-02-26 23:51:04.318048","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1015","2019-02-26 23:51:04.318510","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1016","2019-02-26 23:51:04.319845","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1017","2019-02-26 23:51:04.320224","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1018","2019-02-26 23:51:04.320728","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1019","2019-02-26 23:51:04.322260","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1020","2019-02-26 23:51:04.322269","172.217.160.164","192.168.1.4","UDP","910","443  >  57815 Len=868"
"1021","2019-02-26 23:51:04.322963","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1022","2019-02-26 23:51:04.325036","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1023","2019-02-26 23:51:04.325039","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1024","2019-02-26 23:51:04.325045","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1025","2019-02-26 23:51:04.325687","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1026","2019-02-26 23:51:04.326128","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1027","2019-02-26 23:51:04.326138","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1028","2019-02-26 23:51:04.327470","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1029","2019-02-26 23:51:04.327855","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1030","2019-02-26 23:51:04.328289","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1031","2019-02-26 23:51:04.328651","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1032","2019-02-26 23:51:04.328973","192.168.1.4","172.217.160.164","UDP","84","57815  >  443 Len=42"
"1033","2019-02-26 23:51:04.330355","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1034","2019-02-26 23:51:04.331284","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1035","2019-02-26 23:51:04.331660","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1036","2019-02-26 23:51:04.332293","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1037","2019-02-26 23:51:04.333559","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1038","2019-02-26 23:51:04.334186","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1039","2019-02-26 23:51:04.334514","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1040","2019-02-26 23:51:04.334999","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1041","2019-02-26 23:51:04.336330","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1042","2019-02-26 23:51:04.337106","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1043","2019-02-26 23:51:04.337220","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1044","2019-02-26 23:51:04.338286","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1045","2019-02-26 23:51:04.338536","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1046","2019-02-26 23:51:04.338985","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1047","2019-02-26 23:51:04.340003","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1048","2019-02-26 23:51:04.340277","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1049","2019-02-26 23:51:04.341271","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1050","2019-02-26 23:51:04.341645","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1051","2019-02-26 23:51:04.342094","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1052","2019-02-26 23:51:04.343388","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1053","2019-02-26 23:51:04.343788","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1054","2019-02-26 23:51:04.344267","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1055","2019-02-26 23:51:04.345297","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1056","2019-02-26 23:51:04.345883","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1057","2019-02-26 23:51:04.346024","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1058","2019-02-26 23:51:04.347259","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1059","2019-02-26 23:51:04.348566","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1060","2019-02-26 23:51:04.348569","172.217.160.164","192.168.1.4","UDP","111","443  >  57815 Len=69"
"1061","2019-02-26 23:51:04.348851","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1062","2019-02-26 23:51:04.349270","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1063","2019-02-26 23:51:04.349290","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1064","2019-02-26 23:51:04.349969","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1065","2019-02-26 23:51:04.350306","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1066","2019-02-26 23:51:04.351014","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1067","2019-02-26 23:51:04.352282","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1068","2019-02-26 23:51:04.352636","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1069","2019-02-26 23:51:04.353093","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1070","2019-02-26 23:51:04.354551","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1071","2019-02-26 23:51:04.355242","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1072","2019-02-26 23:51:04.355531","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1073","2019-02-26 23:51:04.355979","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1074","2019-02-26 23:51:04.356198","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1075","2019-02-26 23:51:04.357459","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1076","2019-02-26 23:51:04.358247","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1077","2019-02-26 23:51:04.358617","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1078","2019-02-26 23:51:04.359077","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1079","2019-02-26 23:51:04.360671","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1080","2019-02-26 23:51:04.360679","172.217.160.164","192.168.1.4","UDP","441","443  >  57815 Len=399"
"1081","2019-02-26 23:51:04.360950","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1082","2019-02-26 23:51:04.361434","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1083","2019-02-26 23:51:04.361714","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1084","2019-02-26 23:51:04.362135","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1085","2019-02-26 23:51:04.367921","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1086","2019-02-26 23:51:04.367925","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1087","2019-02-26 23:51:04.367927","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1088","2019-02-26 23:51:04.367934","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1089","2019-02-26 23:51:04.367936","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1090","2019-02-26 23:51:04.368440","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1091","2019-02-26 23:51:04.369475","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1092","2019-02-26 23:51:04.370180","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1093","2019-02-26 23:51:04.370471","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1094","2019-02-26 23:51:04.370719","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1095","2019-02-26 23:51:04.371139","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1096","2019-02-26 23:51:04.371152","192.168.1.4","172.217.160.164","UDP","84","57815  >  443 Len=42"
"1097","2019-02-26 23:51:04.371811","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1098","2019-02-26 23:51:04.372393","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1099","2019-02-26 23:51:04.373671","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1100","2019-02-26 23:51:04.373672","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1101","2019-02-26 23:51:04.374221","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1102","2019-02-26 23:51:04.374613","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1103","2019-02-26 23:51:04.375030","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1104","2019-02-26 23:51:04.375984","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1105","2019-02-26 23:51:04.376452","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1106","2019-02-26 23:51:04.376455","172.217.160.164","192.168.1.4","UDP","549","443  >  57815 Len=507"
"1107","2019-02-26 23:51:04.377022","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1108","2019-02-26 23:51:04.377124","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1109","2019-02-26 23:51:04.404263","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1110","2019-02-26 23:51:04.443980","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1111","2019-02-26 23:51:04.503216","192.168.1.4","192.168.1.255","NBNS","92","Name query NB IAF<00>"
"1112","2019-02-26 23:51:04.524816","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1113","2019-02-26 23:51:04.525485","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1114","2019-02-26 23:51:04.526088","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1115","2019-02-26 23:51:04.526478","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1116","2019-02-26 23:51:04.527470","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1117","2019-02-26 23:51:04.528523","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1118","2019-02-26 23:51:04.529387","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1119","2019-02-26 23:51:04.529389","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1120","2019-02-26 23:51:04.530226","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1121","2019-02-26 23:51:04.530594","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1122","2019-02-26 23:51:04.531411","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1123","2019-02-26 23:51:04.531960","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1124","2019-02-26 23:51:04.532393","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1125","2019-02-26 23:51:04.533469","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1126","2019-02-26 23:51:04.534001","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1127","2019-02-26 23:51:04.534382","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1128","2019-02-26 23:51:04.535721","172.217.160.164","192.168.1.4","UDP","1310","443  >  57815 Len=1268"
"1129","2019-02-26 23:51:04.536117","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1130","2019-02-26 23:51:04.536508","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1131","2019-02-26 23:51:04.537469","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1132","2019-02-26 23:51:04.538139","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1133","2019-02-26 23:51:04.538463","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1134","2019-02-26 23:51:04.539461","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1135","2019-02-26 23:51:04.539902","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1136","2019-02-26 23:51:04.540355","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1137","2019-02-26 23:51:04.541433","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1138","2019-02-26 23:51:04.541790","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1139","2019-02-26 23:51:04.542272","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1140","2019-02-26 23:51:04.543514","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1141","2019-02-26 23:51:04.543909","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1142","2019-02-26 23:51:04.544165","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1143","2019-02-26 23:51:04.545143","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1144","2019-02-26 23:51:04.545413","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1145","2019-02-26 23:51:04.546110","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1146","2019-02-26 23:51:04.547737","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1147","2019-02-26 23:51:04.547746","172.217.160.164","192.168.1.4","UDP","473","443  >  57815 Len=431"
"1148","2019-02-26 23:51:04.548439","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1149","2019-02-26 23:51:04.548724","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1150","2019-02-26 23:51:04.549110","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1151","2019-02-26 23:51:04.549538","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1152","2019-02-26 23:51:04.550828","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1153","2019-02-26 23:51:04.551366","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1154","2019-02-26 23:51:04.551922","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1155","2019-02-26 23:51:04.552976","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1156","2019-02-26 23:51:04.553265","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1157","2019-02-26 23:51:04.553330","192.168.1.4","172.217.160.164","UDP","84","57815  >  443 Len=42"
"1158","2019-02-26 23:51:04.555162","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1159","2019-02-26 23:51:04.555166","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1160","2019-02-26 23:51:04.555640","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1161","2019-02-26 23:51:04.556434","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1162","2019-02-26 23:51:04.556770","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1163","2019-02-26 23:51:04.557443","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1164","2019-02-26 23:51:04.558695","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1165","2019-02-26 23:51:04.559045","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1166","2019-02-26 23:51:04.559483","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1167","2019-02-26 23:51:04.560782","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1168","2019-02-26 23:51:04.561108","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1169","2019-02-26 23:51:04.561562","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1170","2019-02-26 23:51:04.562829","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1171","2019-02-26 23:51:04.563403","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1172","2019-02-26 23:51:04.563422","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1173","2019-02-26 23:51:04.564165","172.217.160.164","192.168.1.4","UDP","1392","443  >  57815 Len=1350"
"1174","2019-02-26 23:51:04.564667","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1175","2019-02-26 23:51:04.564759","172.217.160.164","192.168.1.4","UDP","396","443  >  57815 Len=354"
"1176","2019-02-26 23:51:04.590631","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1177","2019-02-26 23:51:04.619233","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1178","2019-02-26 23:51:05.254285","192.168.1.4","192.168.1.255","NBNS","92","Name query NB IAF<00>"
"1179","2019-02-26 23:51:05.857999","192.168.1.4","172.217.160.164","UDP","179","57815  >  443 Len=137"
"1180","2019-02-26 23:51:05.925658","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1181","2019-02-26 23:51:05.975135","172.217.160.164","192.168.1.4","UDP","190","443  >  57815 Len=148"
"1182","2019-02-26 23:51:05.975138","172.217.160.164","192.168.1.4","UDP","59","443  >  57815 Len=17"
"1183","2019-02-26 23:51:05.975980","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1184","2019-02-26 23:51:06.354678","192.168.1.4","172.217.160.164","UDP","411","57815  >  443 Len=369"
"1185","2019-02-26 23:51:06.423093","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1186","2019-02-26 23:51:06.473120","172.217.160.164","192.168.1.4","UDP","136","443  >  57815 Len=94"
"1187","2019-02-26 23:51:06.474808","172.217.160.164","192.168.1.4","UDP","59","443  >  57815 Len=17"
"1188","2019-02-26 23:51:06.476066","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"1189","2019-02-26 23:51:06.528993","192.168.1.4","172.217.160.164","UDP","450","57815  >  443 Len=408"
"1190","2019-02-26 23:51:06.575968","192.168.1.4","192.168.1.1","DNS","71","Standard query 0xbb0e A twitter.com"
"1191","2019-02-26 23:51:06.577159","192.168.1.4","192.168.1.1","DNS","84","Standard query 0x75c7 A www.google-analytics.com"
"1192","2019-02-26 23:51:06.578811","192.168.1.4","192.168.1.1","DNS","83","Standard query 0xd731 A syndication.twitter.com"
"1193","2019-02-26 23:51:06.597829","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"1194","2019-02-26 23:51:06.646501","192.168.1.1","192.168.1.4","DNS","354","Standard query response 0xd731 A syndication.twitter.com A 104.244.42.200 A 104.244.42.72 A 104.244.42.136 A 104.244.42.8 NS a.r06.twtrdns.net NS b.r06.twtrdns.net NS c.r06.twtrdns.net NS d.r06.twtrdns.net NS d01-01.ns.twtrdns.net NS d01-02.ns.twtrdns.net NS ns1.p34.dynect.net NS ns2.p34.dynect.net NS ns3.p34.dynect.net NS ns4.p34.dynect.net"
